compound,created_at,retweet_count
0.2755,2022-03-30 03:20:34+00:00,173
0.8126,2022-03-30 03:20:32+00:00,104
0.7717,2022-03-30 03:20:28+00:00,544
0.5423,2022-03-30 03:20:27+00:00,239
0.7184,2022-03-30 03:20:25+00:00,921
0.7184,2022-03-30 03:20:23+00:00,921
-0.4767,2022-03-30 03:20:22+00:00,1277
-0.4767,2022-03-30 03:20:20+00:00,1277
0.5473,2022-03-30 03:20:19+00:00,327
-0.4389,2022-03-30 03:20:19+00:00,660
-0.6705,2022-03-30 03:20:13+00:00,181
0.7717,2022-03-30 03:20:11+00:00,544
0.4019,2022-03-30 03:20:09+00:00,181
0.4019,2022-03-30 03:20:09+00:00,181
0.4404,2022-03-30 03:20:07+00:00,158
0.5473,2022-03-30 03:20:04+00:00,327
0.5473,2022-03-30 03:19:57+00:00,327
-0.8225,2022-03-30 03:19:48+00:00,127
0.5473,2022-03-30 03:19:47+00:00,327
0.5473,2022-03-30 03:19:45+00:00,327
0.7184,2022-03-30 03:19:44+00:00,921
0.7096,2022-03-30 03:19:41+00:00,341
0.4767,2022-03-30 03:19:40+00:00,493
-0.4767,2022-03-30 03:19:38+00:00,1277
-0.5994,2022-03-30 03:19:34+00:00,638
0.7184,2022-03-30 03:19:26+00:00,921
0.5473,2022-03-30 03:19:25+00:00,327
0.3818,2022-03-30 03:19:24+00:00,426
0.5473,2022-03-30 03:19:22+00:00,327
0.3818,2022-03-30 03:19:20+00:00,426
-0.3818,2022-03-30 03:19:19+00:00,333
0.7184,2022-03-30 03:19:17+00:00,921
0.5473,2022-03-30 03:19:16+00:00,327
0.8902,2022-03-30 03:19:12+00:00,980
-0.2263,2022-03-30 03:19:10+00:00,1793
0.8269,2022-03-30 03:19:05+00:00,30900
0.7184,2022-03-30 03:19:05+00:00,921
0.5473,2022-03-30 03:19:04+00:00,327
0.7184,2022-03-30 03:18:59+00:00,921
0.7184,2022-03-30 03:18:58+00:00,921
0.7184,2022-03-30 03:18:58+00:00,921
0.3384,2022-03-30 03:18:57+00:00,174
0.3612,2022-03-30 03:18:55+00:00,101
-0.6166,2022-03-30 03:18:54+00:00,108
0.5473,2022-03-30 03:18:47+00:00,327
0.5473,2022-03-30 03:18:43+00:00,327
0.4466,2022-03-30 03:18:42+00:00,111
0.6166,2022-03-30 03:18:41+00:00,186
0.7184,2022-03-30 03:18:40+00:00,921
-0.5994,2022-03-30 03:18:36+00:00,638
0.7184,2022-03-30 03:18:33+00:00,921
0.5473,2022-03-30 03:18:33+00:00,327
0.3612,2022-03-30 03:18:33+00:00,115
-0.3818,2022-03-30 03:18:30+00:00,333
-0.4767,2022-03-30 03:18:27+00:00,1277
0.8902,2022-03-30 03:18:26+00:00,980
0.5473,2022-03-30 03:18:25+00:00,327
-0.5994,2022-03-30 03:18:24+00:00,638
0.5229,2022-03-30 03:18:21+00:00,174
0.5473,2022-03-30 03:18:14+00:00,327
0.6166,2022-03-30 03:18:12+00:00,186
0.5106,2022-03-30 03:18:12+00:00,286
0.8126,2022-03-30 03:18:10+00:00,104
-0.3818,2022-03-30 03:18:10+00:00,333
0.6166,2022-03-30 03:18:09+00:00,186
-0.4767,2022-03-30 03:18:06+00:00,1277
0.7096,2022-03-30 03:18:04+00:00,341
0.5473,2022-03-30 03:18:00+00:00,327
0.7184,2022-03-30 03:17:58+00:00,921
-0.2732,2022-03-30 03:17:49+00:00,122
-0.3818,2022-03-30 03:17:49+00:00,333
0.8902,2022-03-30 03:17:48+00:00,980
-0.4767,2022-03-30 03:17:44+00:00,1277
0.5473,2022-03-30 03:17:42+00:00,327
0.7184,2022-03-30 03:17:23+00:00,921
0.7184,2022-03-30 03:17:18+00:00,921
0.7184,2022-03-30 03:17:17+00:00,921
0.6166,2022-03-30 03:17:01+00:00,186
0.5473,2022-03-30 03:16:59+00:00,327
0.5473,2022-03-30 03:16:58+00:00,327
0.5473,2022-03-30 03:16:54+00:00,327
0.5473,2022-03-30 03:16:49+00:00,327
-0.4767,2022-03-30 03:16:49+00:00,1277
-0.4939,2022-03-30 03:16:47+00:00,534
0.8269,2022-03-30 03:16:45+00:00,30900
-0.5994,2022-03-30 03:16:41+00:00,638
0.7184,2022-03-30 03:16:41+00:00,921
-0.516,2022-03-30 03:16:27+00:00,100
-0.296,2022-03-30 03:16:21+00:00,240
0.5255,2022-03-30 03:16:17+00:00,8699
0.7717,2022-03-30 03:16:17+00:00,551
-0.8718,2022-03-30 03:16:16+00:00,130
0.6808,2022-03-30 03:16:16+00:00,1216
-0.4389,2022-03-30 03:16:15+00:00,661
-0.8225,2022-03-30 03:16:13+00:00,102
0.5473,2022-03-30 03:16:12+00:00,346
-0.8225,2022-03-30 03:16:08+00:00,102
0.4939,2022-03-30 03:16:07+00:00,207
0.6588,2022-03-30 03:16:07+00:00,692
0.7562,2022-03-30 03:16:06+00:00,504
0.7096,2022-03-30 03:16:03+00:00,345
-0.8225,2022-03-30 03:15:59+00:00,102
-0.296,2022-03-30 03:15:59+00:00,200
0.34,2022-03-30 03:15:56+00:00,676
0.5473,2022-03-30 03:15:51+00:00,346
0.5473,2022-03-30 03:15:48+00:00,346
0.5255,2022-03-30 03:15:47+00:00,844
0.5473,2022-03-30 03:15:47+00:00,346
0.5473,2022-03-30 03:15:46+00:00,346
0.5473,2022-03-30 03:15:46+00:00,346
0.5473,2022-03-30 03:15:45+00:00,346
0.5473,2022-03-30 03:15:44+00:00,346
0.4767,2022-03-30 03:15:38+00:00,752
-0.1027,2022-03-30 03:15:35+00:00,370
-0.4019,2022-03-30 03:15:32+00:00,1124
0.5473,2022-03-30 03:15:30+00:00,346
0.2732,2022-03-30 03:15:30+00:00,125
-0.1027,2022-03-30 03:15:26+00:00,199
0.5473,2022-03-30 03:15:26+00:00,346
0.5378,2022-03-30 03:15:18+00:00,881
0.5473,2022-03-30 03:15:15+00:00,346
0.5473,2022-03-30 03:15:12+00:00,346
0.743,2022-03-30 03:15:09+00:00,182
0.7184,2022-03-30 03:15:06+00:00,947
0.4902,2022-03-30 03:15:05+00:00,109
0.6369,2022-03-30 03:15:05+00:00,1978
0.5473,2022-03-30 03:15:04+00:00,346
0.0258,2022-03-30 03:14:59+00:00,249
-0.1531,2022-03-30 03:14:58+00:00,174
-0.4767,2022-03-30 03:14:56+00:00,1280
-0.5423,2022-03-30 03:14:50+00:00,138
0.5473,2022-03-30 03:14:46+00:00,346
0.7184,2022-03-30 03:14:45+00:00,947
0.5473,2022-03-30 03:14:45+00:00,346
0.7184,2022-03-30 03:14:45+00:00,947
0.7184,2022-03-30 03:14:45+00:00,947
0.7184,2022-03-30 03:14:45+00:00,947
0.4003,2022-03-30 03:14:42+00:00,63055
0.4995,2022-03-30 03:14:38+00:00,326
0.0258,2022-03-30 03:14:34+00:00,249
0.5473,2022-03-30 03:14:31+00:00,346
0.6166,2022-03-30 03:14:30+00:00,188
-0.5994,2022-03-30 03:14:28+00:00,648
0.1179,2022-03-30 03:14:27+00:00,147
-0.8225,2022-03-30 03:14:25+00:00,891
0.5473,2022-03-30 03:14:23+00:00,346
-0.3818,2022-03-30 03:14:22+00:00,338
-0.5859,2022-03-30 03:14:21+00:00,139
0.8439,2022-03-30 03:14:21+00:00,975
0.7184,2022-03-30 03:14:19+00:00,947
0.6166,2022-03-30 03:14:19+00:00,188
0.944,2022-03-30 03:14:16+00:00,210
0.5473,2022-03-30 03:14:15+00:00,346
0.5473,2022-03-30 03:14:14+00:00,346
0.7184,2022-03-30 03:14:12+00:00,947
0.5473,2022-03-30 03:14:10+00:00,346
0.5473,2022-03-30 03:14:08+00:00,346
-0.8225,2022-03-30 03:14:07+00:00,328
-0.3818,2022-03-30 03:14:07+00:00,338
-0.3818,2022-03-30 03:14:02+00:00,338
0.4939,2022-03-30 03:13:58+00:00,207
0.7184,2022-03-30 03:13:58+00:00,947
0.4588,2022-03-30 03:13:57+00:00,134
0.5473,2022-03-30 03:13:56+00:00,346
0.4621,2022-03-30 03:13:55+00:00,2910
-0.6166,2022-03-30 03:13:54+00:00,108
0.7184,2022-03-30 03:13:50+00:00,947
0.5473,2022-03-30 03:13:50+00:00,346
0.7184,2022-03-30 03:13:47+00:00,947
0.3818,2022-03-30 03:13:41+00:00,2044
0.6249,2022-03-30 03:13:41+00:00,206
0.7184,2022-03-30 03:13:37+00:00,947
0.7184,2022-03-30 03:13:37+00:00,947
0.7184,2022-03-30 03:13:32+00:00,947
0.7184,2022-03-30 03:13:29+00:00,947
0.7184,2022-03-30 03:13:29+00:00,947
0.7184,2022-03-30 03:13:27+00:00,947
0.7184,2022-03-30 03:13:22+00:00,947
0.802,2022-03-30 03:13:18+00:00,199
0.6166,2022-03-30 03:13:17+00:00,188
0.7184,2022-03-30 03:13:17+00:00,947
0.5473,2022-03-30 03:13:15+00:00,346
0.5473,2022-03-30 03:13:11+00:00,346
0.3384,2022-03-30 03:13:10+00:00,174
-0.4767,2022-03-30 03:13:03+00:00,1280
0.2263,2022-03-30 03:13:01+00:00,187
0.5473,2022-03-30 03:12:56+00:00,346
0.7184,2022-03-30 03:12:56+00:00,947
0.4902,2022-03-30 03:12:51+00:00,109
0.5499,2022-03-30 03:12:49+00:00,157
0.5473,2022-03-30 03:12:46+00:00,346
0.5473,2022-03-30 03:12:45+00:00,346
0.5473,2022-03-30 03:12:44+00:00,346
0.5473,2022-03-30 03:12:43+00:00,346
0.7184,2022-03-30 03:12:38+00:00,947
-0.8225,2022-03-30 03:12:37+00:00,1370
0.5473,2022-03-30 03:12:35+00:00,346
-0.296,2022-03-30 03:12:35+00:00,372
-0.4767,2022-03-30 03:12:35+00:00,1280
0.5106,2022-03-30 03:12:34+00:00,3229
0.5473,2022-03-30 03:12:30+00:00,346
-0.0516,2022-03-30 03:12:27+00:00,708
0.2263,2022-03-30 03:12:27+00:00,187
0.3612,2022-03-30 03:12:25+00:00,115
-0.4939,2022-03-30 03:12:25+00:00,537
0.4767,2022-03-30 03:12:22+00:00,497
0.7184,2022-03-30 03:12:21+00:00,947
0.5473,2022-03-30 03:12:19+00:00,346
0.5473,2022-03-30 03:12:17+00:00,346
0.5269,2022-03-30 03:12:16+00:00,114
0.7096,2022-03-30 03:12:15+00:00,345
0.7184,2022-03-30 03:12:15+00:00,947
0.7184,2022-03-30 03:12:13+00:00,947
-0.1531,2022-03-30 03:12:11+00:00,267
-0.8225,2022-03-30 03:12:08+00:00,128
0.7184,2022-03-30 03:12:07+00:00,947
0.5473,2022-03-30 03:12:03+00:00,346
0.5473,2022-03-30 03:12:02+00:00,346
0.5473,2022-03-30 03:12:01+00:00,346
0.7184,2022-03-30 03:12:00+00:00,947
-0.4767,2022-03-30 03:11:59+00:00,1280
0.5473,2022-03-30 03:11:59+00:00,346
-0.5994,2022-03-30 03:11:57+00:00,648
0.128,2022-03-30 03:11:51+00:00,230
0.4404,2022-03-30 03:11:49+00:00,163
0.7717,2022-03-30 03:11:49+00:00,551
0.5473,2022-03-30 03:11:42+00:00,346
-0.5994,2022-03-30 03:11:42+00:00,648
0.5473,2022-03-30 03:11:40+00:00,346
0.3384,2022-03-30 03:11:37+00:00,174
0.4621,2022-03-30 03:11:33+00:00,3414
0.5473,2022-03-30 03:11:33+00:00,346
-0.5994,2022-03-30 03:11:31+00:00,648
0.3612,2022-03-30 03:11:31+00:00,102
0.3384,2022-03-30 03:11:15+00:00,174
-0.7297,2022-03-30 03:11:13+00:00,131
0.5473,2022-03-30 03:11:13+00:00,346
0.5473,2022-03-30 03:11:11+00:00,346
0.5473,2022-03-30 03:11:09+00:00,346
0.7184,2022-03-30 03:11:08+00:00,947
0.5473,2022-03-30 03:11:07+00:00,346
0.5473,2022-03-30 03:11:03+00:00,346
-0.1027,2022-03-30 03:11:01+00:00,370
0.5473,2022-03-30 03:11:01+00:00,346
-0.7297,2022-03-30 03:11:00+00:00,131
0.5473,2022-03-30 03:10:54+00:00,346
0.5473,2022-03-30 03:10:51+00:00,346
0.5473,2022-03-30 03:10:51+00:00,346
0.1458,2022-03-30 03:10:50+00:00,1813
-0.2961,2022-03-30 03:10:50+00:00,227
0.6166,2022-03-30 03:10:50+00:00,189
0.7717,2022-03-30 03:10:44+00:00,551
0.4902,2022-03-30 03:10:41+00:00,109
0.7184,2022-03-30 03:10:38+00:00,947
0.8746,2022-03-30 03:10:37+00:00,254
0.7717,2022-03-30 03:10:35+00:00,552
0.4086,2022-03-30 03:10:34+00:00,137
0.5473,2022-03-30 03:10:32+00:00,346
0.7184,2022-03-30 03:10:29+00:00,947
-0.8677,2022-03-30 03:10:27+00:00,1318
0.5994,2022-03-30 03:10:26+00:00,1209
0.5473,2022-03-30 03:10:25+00:00,346
0.5473,2022-03-30 03:10:19+00:00,346
-0.4019,2022-03-30 03:10:19+00:00,250
0.5473,2022-03-30 03:10:14+00:00,346
0.5473,2022-03-30 03:10:14+00:00,346
0.5473,2022-03-30 03:10:13+00:00,346
0.5473,2022-03-30 03:10:13+00:00,346
0.5574,2022-03-30 03:10:06+00:00,258
0.5229,2022-03-30 03:10:04+00:00,174
0.4902,2022-03-30 03:10:03+00:00,109
0.5473,2022-03-30 03:10:03+00:00,346
0.5473,2022-03-30 03:10:02+00:00,346
0.5473,2022-03-30 03:10:00+00:00,346
0.5994,2022-03-30 03:09:58+00:00,1209
0.5473,2022-03-30 03:09:56+00:00,346
0.5473,2022-03-30 03:09:54+00:00,346
0.5473,2022-03-30 03:09:54+00:00,346
0.5473,2022-03-30 03:09:53+00:00,346
0.5473,2022-03-30 03:09:53+00:00,346
-0.8225,2022-03-30 03:09:51+00:00,328
0.3818,2022-03-30 03:09:47+00:00,22777
0.5473,2022-03-30 03:09:40+00:00,346
0.5473,2022-03-30 03:09:39+00:00,346
0.296,2022-03-30 03:09:39+00:00,1597
0.5473,2022-03-30 03:09:35+00:00,346
0.5473,2022-03-30 03:09:32+00:00,346
-0.5994,2022-03-30 03:09:32+00:00,648
0.5473,2022-03-30 03:09:32+00:00,346
0.7184,2022-03-30 03:09:32+00:00,947
-0.5994,2022-03-30 03:09:31+00:00,648
0.7184,2022-03-30 03:09:27+00:00,947
0.5473,2022-03-30 03:09:25+00:00,346
0.6369,2022-03-30 03:09:25+00:00,256
0.5473,2022-03-30 03:09:24+00:00,346
0.4003,2022-03-30 03:09:23+00:00,63055
0.8746,2022-03-30 03:09:18+00:00,254
0.5473,2022-03-30 03:09:17+00:00,346
0.5473,2022-03-30 03:09:13+00:00,346
-0.5423,2022-03-30 03:09:13+00:00,138
0.5473,2022-03-30 03:09:13+00:00,346
-0.4939,2022-03-30 03:09:12+00:00,537
0.5994,2022-03-30 03:09:12+00:00,1209
0.5473,2022-03-30 03:09:11+00:00,346
0.5473,2022-03-30 03:09:10+00:00,346
0.5473,2022-03-30 03:09:10+00:00,346
0.7184,2022-03-30 03:09:03+00:00,947
0.5473,2022-03-30 03:08:56+00:00,346
-0.6705,2022-03-30 03:08:52+00:00,158
0.5473,2022-03-30 03:08:51+00:00,346
0.9153,2022-03-30 03:08:50+00:00,8777
0.34,2022-03-30 03:08:48+00:00,4848
0.5473,2022-03-30 03:08:48+00:00,346
0.5473,2022-03-30 03:08:48+00:00,346
0.5473,2022-03-30 03:08:46+00:00,346
0.5473,2022-03-30 03:08:44+00:00,346
0.5473,2022-03-30 03:08:43+00:00,346
0.5473,2022-03-30 03:08:43+00:00,346
0.4019,2022-03-30 03:08:41+00:00,181
0.5473,2022-03-30 03:08:39+00:00,346
-0.4939,2022-03-30 03:08:38+00:00,537
0.7184,2022-03-30 03:08:37+00:00,947
-0.1531,2022-03-30 03:08:35+00:00,174
-0.5994,2022-03-30 03:08:34+00:00,648
-0.4767,2022-03-30 03:08:33+00:00,1280
0.5229,2022-03-30 03:08:32+00:00,174
0.5473,2022-03-30 03:08:32+00:00,346
0.5473,2022-03-30 03:08:31+00:00,346
0.5473,2022-03-30 03:08:31+00:00,346
0.4003,2022-03-30 03:08:31+00:00,63055
-0.8225,2022-03-30 03:08:31+00:00,128
0.5473,2022-03-30 03:08:26+00:00,346
0.7184,2022-03-30 03:08:24+00:00,947
-0.8225,2022-03-30 03:08:24+00:00,102
0.5574,2022-03-30 03:08:24+00:00,258
0.5473,2022-03-30 03:08:24+00:00,346
-0.3182,2022-03-30 03:08:20+00:00,101
0.5229,2022-03-30 03:08:20+00:00,174
0.4902,2022-03-30 03:08:17+00:00,109
0.5473,2022-03-30 03:08:17+00:00,346
-0.6166,2022-03-30 03:08:16+00:00,108
0.5473,2022-03-30 03:08:12+00:00,346
0.5473,2022-03-30 03:08:11+00:00,346
0.7717,2022-03-30 03:08:08+00:00,552
0.7184,2022-03-30 03:08:07+00:00,947
0.5473,2022-03-30 03:08:07+00:00,346
0.5473,2022-03-30 03:08:07+00:00,346
0.5473,2022-03-30 03:08:06+00:00,346
0.5473,2022-03-30 03:08:04+00:00,346
0.5473,2022-03-30 03:08:04+00:00,346
0.5473,2022-03-30 03:08:03+00:00,346
-0.8225,2022-03-30 03:08:02+00:00,1370
0.5473,2022-03-30 03:08:00+00:00,346
0.5473,2022-03-30 03:07:59+00:00,346
0.5473,2022-03-30 03:07:59+00:00,346
0.7171,2022-03-30 03:07:59+00:00,3677
0.7184,2022-03-30 03:07:59+00:00,947
0.5473,2022-03-30 03:07:57+00:00,346
0.5473,2022-03-30 03:07:57+00:00,346
0.5473,2022-03-30 03:07:56+00:00,346
0.5473,2022-03-30 03:07:55+00:00,346
0.5473,2022-03-30 03:07:54+00:00,346
0.5473,2022-03-30 03:07:54+00:00,346
0.5473,2022-03-30 03:07:53+00:00,346
0.7184,2022-03-30 03:07:53+00:00,947
0.3182,2022-03-30 03:07:52+00:00,231
0.5473,2022-03-30 03:07:51+00:00,346
0.5473,2022-03-30 03:07:50+00:00,346
0.5473,2022-03-30 03:07:49+00:00,346
0.5473,2022-03-30 03:07:49+00:00,346
0.3384,2022-03-30 03:07:49+00:00,174
0.5473,2022-03-30 03:07:48+00:00,346
0.5473,2022-03-30 03:07:47+00:00,346
0.5473,2022-03-30 03:07:47+00:00,346
0.5473,2022-03-30 03:07:47+00:00,346
0.5473,2022-03-30 03:07:45+00:00,346
0.5473,2022-03-30 03:07:44+00:00,346
0.5473,2022-03-30 03:07:44+00:00,346
0.5473,2022-03-30 03:07:44+00:00,346
0.5473,2022-03-30 03:07:42+00:00,346
0.5473,2022-03-30 03:07:42+00:00,346
0.5473,2022-03-30 03:07:42+00:00,346
0.5473,2022-03-30 03:07:42+00:00,346
-0.4939,2022-03-30 03:07:41+00:00,231
0.7096,2022-03-30 03:07:40+00:00,345
0.5473,2022-03-30 03:07:40+00:00,346
0.5473,2022-03-30 03:07:39+00:00,346
0.5473,2022-03-30 03:07:39+00:00,346
0.5473,2022-03-30 03:07:38+00:00,346
0.5473,2022-03-30 03:07:38+00:00,346
0.5473,2022-03-30 03:07:38+00:00,346
0.5473,2022-03-30 03:07:37+00:00,346
0.5473,2022-03-30 03:07:36+00:00,346
0.4003,2022-03-30 03:07:34+00:00,63055
-0.4767,2022-03-30 03:07:33+00:00,1280
0.5473,2022-03-30 03:07:33+00:00,346
0.5473,2022-03-30 03:07:32+00:00,346
0.5473,2022-03-30 03:07:30+00:00,346
0.8269,2022-03-30 03:07:29+00:00,30917
0.5473,2022-03-30 03:07:29+00:00,346
-0.8225,2022-03-30 03:07:28+00:00,328
0.5473,2022-03-30 03:07:28+00:00,346
0.5473,2022-03-30 03:07:27+00:00,346
-0.4939,2022-03-30 03:07:26+00:00,231
0.5473,2022-03-30 03:07:25+00:00,346
0.5473,2022-03-30 03:07:24+00:00,346
0.5473,2022-03-30 03:07:24+00:00,346
-0.5994,2022-03-30 03:07:24+00:00,648
0.4621,2022-03-30 03:07:23+00:00,3414
0.5473,2022-03-30 03:07:21+00:00,346
0.5473,2022-03-30 03:07:20+00:00,346
0.5473,2022-03-30 03:07:20+00:00,346
0.5473,2022-03-30 03:07:20+00:00,346
0.5473,2022-03-30 03:07:20+00:00,346
0.5473,2022-03-30 03:07:19+00:00,346
0.5473,2022-03-30 03:07:17+00:00,346
0.5473,2022-03-30 03:07:16+00:00,346
0.5473,2022-03-30 03:07:14+00:00,346
0.5473,2022-03-30 03:07:14+00:00,346
0.5473,2022-03-30 03:07:13+00:00,346
0.7351,2022-03-30 03:07:12+00:00,572
0.5473,2022-03-30 03:07:11+00:00,346
0.5473,2022-03-30 03:07:11+00:00,346
0.5473,2022-03-30 03:07:09+00:00,346
0.5473,2022-03-30 03:07:09+00:00,346
0.5473,2022-03-30 03:07:09+00:00,346
0.7184,2022-03-30 03:07:08+00:00,947
0.3818,2022-03-30 03:07:07+00:00,22777
0.5473,2022-03-30 03:07:07+00:00,346
0.5473,2022-03-30 03:07:07+00:00,346
0.5473,2022-03-30 03:07:07+00:00,346
0.5473,2022-03-30 03:07:06+00:00,346
0.5473,2022-03-30 03:07:06+00:00,346
0.5473,2022-03-30 03:07:06+00:00,346
0.5473,2022-03-30 03:07:05+00:00,346
0.5473,2022-03-30 03:07:05+00:00,346
0.5473,2022-03-30 03:07:05+00:00,346
0.5473,2022-03-30 03:07:05+00:00,346
0.5473,2022-03-30 03:07:04+00:00,346
0.658,2022-03-30 03:07:04+00:00,397
0.5473,2022-03-30 03:07:04+00:00,346
0.5473,2022-03-30 03:07:01+00:00,346
0.5473,2022-03-30 03:07:00+00:00,346
0.5473,2022-03-30 03:07:00+00:00,346
0.5473,2022-03-30 03:07:00+00:00,346
0.5473,2022-03-30 03:06:59+00:00,346
0.5473,2022-03-30 03:06:58+00:00,346
0.5473,2022-03-30 03:06:58+00:00,346
0.5473,2022-03-30 03:06:57+00:00,346
0.5473,2022-03-30 03:06:57+00:00,346
0.5473,2022-03-30 03:06:56+00:00,346
0.5473,2022-03-30 03:06:56+00:00,346
0.5473,2022-03-30 03:06:56+00:00,346
0.5473,2022-03-30 03:06:56+00:00,346
0.4902,2022-03-30 03:06:54+00:00,109
0.2263,2022-03-30 03:06:54+00:00,214
0.5473,2022-03-30 03:06:53+00:00,346
0.5473,2022-03-30 03:06:53+00:00,346
0.5473,2022-03-30 03:06:52+00:00,346
0.5473,2022-03-30 03:06:52+00:00,346
0.5473,2022-03-30 03:06:52+00:00,346
0.5473,2022-03-30 03:06:52+00:00,346
0.5473,2022-03-30 03:06:51+00:00,346
0.5473,2022-03-30 03:06:51+00:00,346
0.5473,2022-03-30 03:06:50+00:00,346
0.5473,2022-03-30 03:06:50+00:00,346
0.5473,2022-03-30 03:06:49+00:00,346
0.5473,2022-03-30 03:06:49+00:00,346
0.5473,2022-03-30 03:06:49+00:00,346
0.5473,2022-03-30 03:06:49+00:00,346
0.5473,2022-03-30 03:06:49+00:00,346
-0.4389,2022-03-30 03:06:49+00:00,662
0.5473,2022-03-30 03:06:48+00:00,346
0.5473,2022-03-30 03:06:48+00:00,346
0.5473,2022-03-30 03:06:48+00:00,346
0.5473,2022-03-30 03:06:47+00:00,346
0.5473,2022-03-30 03:06:47+00:00,346
0.5473,2022-03-30 03:06:47+00:00,346
0.5473,2022-03-30 03:06:47+00:00,346
0.5473,2022-03-30 03:06:46+00:00,346
0.5473,2022-03-30 03:06:46+00:00,346
0.5473,2022-03-30 03:06:46+00:00,346
0.5473,2022-03-30 03:06:46+00:00,346
-0.4767,2022-03-30 03:06:45+00:00,1280
0.5473,2022-03-30 03:06:45+00:00,346
0.4003,2022-03-30 03:06:44+00:00,63055
0.5473,2022-03-30 03:06:44+00:00,346
0.5473,2022-03-30 03:06:44+00:00,346
0.5473,2022-03-30 03:06:44+00:00,346
0.7184,2022-03-30 03:06:44+00:00,947
0.5473,2022-03-30 03:06:44+00:00,346
0.5473,2022-03-30 03:06:43+00:00,346
0.5473,2022-03-30 03:06:43+00:00,346
0.5473,2022-03-30 03:06:43+00:00,346
0.5473,2022-03-30 03:06:43+00:00,346
0.5473,2022-03-30 03:06:42+00:00,346
0.6166,2022-03-30 03:06:42+00:00,189
0.5473,2022-03-30 03:06:42+00:00,346
0.5473,2022-03-30 03:06:41+00:00,346
0.5473,2022-03-30 03:06:41+00:00,346
0.5473,2022-03-30 03:06:41+00:00,346
0.5473,2022-03-30 03:06:40+00:00,346
0.5473,2022-03-30 03:06:40+00:00,346
0.5473,2022-03-30 03:06:40+00:00,346
0.5473,2022-03-30 03:06:38+00:00,346
0.5473,2022-03-30 03:06:34+00:00,346
0.7184,2022-03-30 03:06:32+00:00,947
0.7184,2022-03-30 03:06:30+00:00,947
0.6166,2022-03-30 03:06:30+00:00,189
0.5882,2022-03-30 03:06:29+00:00,231
-0.7096,2022-03-30 03:06:26+00:00,429
0.8126,2022-03-30 03:06:23+00:00,189
0.8269,2022-03-30 03:06:22+00:00,30917
0.0772,2022-03-30 03:06:19+00:00,115
0.7184,2022-03-30 03:06:15+00:00,947
0.2263,2022-03-30 03:06:07+00:00,214
0.5574,2022-03-30 03:06:05+00:00,258
-0.8225,2022-03-30 03:06:03+00:00,102
0.4199,2022-03-30 03:06:03+00:00,239
-0.0516,2022-03-30 03:06:02+00:00,708
0.7184,2022-03-30 03:06:01+00:00,947
0.8269,2022-03-30 03:05:55+00:00,30917
0.7184,2022-03-30 03:05:52+00:00,947
0.7096,2022-03-30 03:05:49+00:00,345
0.4767,2022-03-30 03:05:45+00:00,379
0.5423,2022-03-30 03:05:44+00:00,242
0.4559,2022-03-30 03:05:43+00:00,281
-0.4767,2022-03-30 03:05:36+00:00,1281
0.5994,2022-03-30 03:05:31+00:00,1209
0.6166,2022-03-30 03:05:30+00:00,189
0.4003,2022-03-30 03:05:30+00:00,63055
-0.4389,2022-03-30 03:05:24+00:00,662
0.6369,2022-03-30 03:05:13+00:00,104
0.9168,2022-03-30 03:05:08+00:00,899
0.7184,2022-03-30 03:05:05+00:00,947
0.6166,2022-03-30 03:05:04+00:00,189
0.1779,2022-03-30 03:04:59+00:00,153
0.8746,2022-03-30 03:04:59+00:00,254
-0.5994,2022-03-30 03:04:58+00:00,649
-0.1531,2022-03-30 03:04:56+00:00,267
-0.8225,2022-03-30 03:04:55+00:00,128
0.7184,2022-03-30 03:04:55+00:00,947
0.8269,2022-03-30 03:04:53+00:00,30917
-0.296,2022-03-30 03:04:49+00:00,372
0.7184,2022-03-30 03:04:44+00:00,947
0.5562,2022-03-30 03:04:44+00:00,915
-0.5994,2022-03-30 03:04:32+00:00,649
0.6166,2022-03-30 03:04:30+00:00,189
0.2244,2022-03-30 03:04:28+00:00,122
-0.8225,2022-03-30 03:04:26+00:00,102
-0.5994,2022-03-30 03:04:25+00:00,649
0.4939,2022-03-30 03:04:23+00:00,325
0.7184,2022-03-30 03:04:20+00:00,947
0.4767,2022-03-30 03:04:17+00:00,752
0.6369,2022-03-30 03:04:15+00:00,1978
-0.4019,2022-03-30 03:04:13+00:00,250
0.8269,2022-03-30 03:04:13+00:00,30917
0.4003,2022-03-30 03:04:01+00:00,63055
0.4404,2022-03-30 03:03:50+00:00,163
-0.6369,2022-03-30 03:03:48+00:00,112
0.6166,2022-03-30 03:03:43+00:00,189
0.4404,2022-03-30 03:03:35+00:00,163
-0.0516,2022-03-30 03:03:32+00:00,708
0.7184,2022-03-30 03:03:31+00:00,947
0.7184,2022-03-30 03:03:28+00:00,947
-0.4939,2022-03-30 03:03:24+00:00,537
0.5994,2022-03-30 03:03:18+00:00,1209
0.4003,2022-03-30 03:03:15+00:00,63055
0.7717,2022-03-30 03:03:15+00:00,553
0.5106,2022-03-30 03:03:12+00:00,288
0.5574,2022-03-30 03:03:04+00:00,258
0.7184,2022-03-30 03:02:55+00:00,947
0.2755,2022-03-30 03:02:53+00:00,176
0.9124,2022-03-30 03:02:49+00:00,164
-0.7351,2022-03-30 03:02:41+00:00,155
-0.296,2022-03-30 03:02:41+00:00,372
